Date,Price_X,Price_Y,Price_Z,Price_Equipo1,Price_Equipo2
2019-08-08,57.38,493.08,1737.25,413.11,751.28
2019-08-09,58.53,489.88,1745.75,398.18,778.65
2019-08-12,58.57,485.31,1742.75,409.01,776.74
2019-08-13,61.3,481.75,1730.75,408.25,779.71
2019-08-14,59.48,481.88,1740.75,389.03,760.79
2019-08-15,58.23,480.5,1742.25,395.16,758.27
2019-08-16,58.64,482.17,1755.25,408.93,776.99
2019-08-19,59.74,482.0,1762.25,397.15,751.06
2019-08-20,60.03,481.65,1756.0,405.99,768.05
2019-08-21,60.3,478.31,1750.75,396.81,765.24
2019-08-22,59.92,473.25,1738.5,387.66,738.57
2019-08-23,59.34,472.06,1745.5,384.51,755.23
2019-08-26,58.7,469.06,1743.5,380.1,773.13
2019-08-27,59.51,466.13,1743.5,390.85,772.54
2019-08-28,60.49,463.75,1723.75,380.49,731.31
2019-08-29,61.08,463.94,1713.25,383.63,727.77
2019-08-30,60.43,462.0,1712.25,381.51,734.29
2019-09-02,58.66,465.5,1716.25,385.91,763.6
2019-09-03,58.26,464.5,1714.25,391.66,729.07
2019-09-04,60.7,462.5,1734.25,393.16,762.42
2019-09-05,60.95,465.77,1754.0,382.67,742.05
2019-09-06,61.54,462.9,1761.25,390.15,767.53
2019-09-09,62.59,463.25,1768.75,389.2,758.26
2019-09-10,62.38,461.92,1775.75,383.7,779.97
2019-09-11,60.81,460.38,1792.25,390.88,758.82
2019-09-12,60.38,460.96,1773.5,374.0,771.34
2019-09-13,60.22,460.96,1767.5,371.88,750.79
2019-09-16,69.02,460.25,1770.25,390.12,776.33
2019-09-17,64.55,460.13,1746.25,379.62,773.95
2019-09-18,63.6,460.0,1750.75,388.65,741.14
2019-09-19,64.4,460.0,1762.25,389.86,778.98
2019-09-20,64.28,453.13,1765.75,365.51,765.33
2019-09-23,64.77,455.0,1755.5,385.63,741.45
2019-09-24,63.1,455.38,1751.0,375.76,753.2
2019-09-25,62.39,455.0,1735.5,376.71,735.68
2019-09-26,62.74,452.13,1723.0,377.09,754.92
2019-09-27,61.91,452.88,1712.5,384.27,753.96
2019-09-30,60.78,452.2,1703.25,363.13,721.27
2019-10-01,58.89,452.2,1705.25,373.02,739.05
2019-10-02,57.69,452.2,1696.5,377.5,749.35
2019-10-03,57.71,452.2,1696.75,378.29,754.8
2019-10-04,58.37,452.2,1701.25,377.75,737.87
2019-10-07,58.35,452.2,1712.5,365.24,761.04
2019-10-08,58.24,452.92,1731.75,369.48,749.24
2019-10-09,58.32,449.58,1728.75,368.18,740.82
2019-10-10,59.1,450.1,1737.75,378.69,764.63
2019-10-11,60.51,449.5,1720.5,366.77,743.19
2019-10-14,59.35,447.67,1704.25,363.58,735.85
2019-10-15,58.74,442.27,1701.75,375.6,733.83
2019-10-16,59.42,441.0,1703.25,353.94,749.84
2019-10-17,59.91,439.33,1725.5,374.3,756.35
2019-10-18,59.42,432.69,1728.5,361.83,735.92
2019-10-21,58.96,430.0,1735.25,362.8,733.99
2019-10-22,59.7,429.79,1707.25,351.39,731.89
2019-10-23,61.17,428.38,1711.75,344.59,736.97
2019-10-24,61.67,428.67,1714.0,360.34,723.24
2019-10-25,62.02,427.5,1710.25,361.51,746.19
2019-10-28,61.57,429.92,1726.5,361.39,738.73
2019-10-29,61.59,433.29,1737.25,351.26,736.63
2019-10-30,60.61,435.83,1746.25,366.27,729.93
2019-10-31,60.23,431.75,1742.25,363.21,733.07
2019-11-01,61.69,430.67,1765.5,360.27,772.91
2019-11-04,62.13,429.5,1786.75,361.71,750.58
2019-11-05,62.96,432.0,1813.25,365.63,754.12
2019-11-06,61.74,434.38,1817.25,362.3,769.3
2019-11-07,62.29,435.47,1817.25,351.93,762.74
2019-11-08,62.51,435.6,1827.25,360.71,753.5
2019-11-11,62.18,434.13,1804.75,350.62,758.88
2019-11-12,62.06,438.45,1765.25,361.16,757.25
2019-11-13,62.37,438.52,1767.5,361.27,758.48
2019-11-14,62.28,439.21,1755.75,354.35,745.94
2019-11-15,63.3,446.07,1740.5,366.16,747.59
2019-11-18,62.44,448.68,1743.75,362.76,772.62
2019-11-19,60.91,451.26,1734.25,380.09,743.3
2019-11-20,62.4,451.32,1747.5,383.57,742.81
2019-11-21,63.97,453.03,1752.5,365.59,744.86
2019-11-22,63.39,454.95,1749.75,386.92,754.11
2019-11-25,63.65,459.53,1752.5,380.87,770.37
2019-11-26,64.27,463.32,1750.0,378.9,745.8
2019-11-27,64.06,457.63,1770.25,369.3,773.57
2019-11-28,63.87,455.39,1764.75,377.1,739.46
2019-11-29,62.43,457.37,1785.25,385.07,764.61
2019-12-02,60.92,457.04,1789.25,382.51,781.8
2019-12-03,60.82,458.03,1801.75,368.37,766.05
2019-12-04,63.0,459.26,1770.75,370.27,767.26
2019-12-05,63.39,459.74,1755.75,378.25,746.18
2019-12-06,64.39,460.64,1750.25,376.71,769.44
2019-12-09,64.25,461.78,1765.75,376.14,743.41
2019-12-10,64.34,467.42,1749.5,381.72,776.5
2019-12-11,63.72,464.86,1751.25,391.64,746.18
2019-12-12,64.2,466.32,1754.75,395.83,778.87
2019-12-13,65.22,472.84,1763.0,389.09,760.23
2019-12-16,65.34,472.96,1762.75,400.97,777.26
2019-12-17,66.1,473.21,1753.5,387.59,755.98
2019-12-18,66.17,474.92,1757.0,392.61,784.69
2019-12-19,66.54,477.68,1765.25,388.95,752.58
2019-12-20,66.14,480.39,1770.25,400.89,757.36
2019-12-23,66.39,477.86,1771.25,406.93,771.51
2019-12-24,67.2,482.92,1790.25,402.26,760.55
2019-12-26,67.92,483.93,1788.5,397.31,765.89
2019-12-27,68.16,480.97,1788.5,401.94,799.96
2019-12-30,68.44,481.0,1790.75,389.47,802.36
2019-12-31,66.0,484.47,1799.75,410.12,777.59
2020-01-02,66.25,484.75,1771.5,401.12,793.83
2020-01-03,68.6,484.14,1757.5,399.81,772.15
2020-01-06,68.91,484.2,1790.5,403.21,770.41
2020-01-07,68.27,485.53,1793.75,405.09,792.02
2020-01-08,65.44,486.3,1771.25,391.8,781.71
2020-01-09,65.37,489.79,1770.75,409.34,798.06
2020-01-10,64.98,489.47,1771.25,398.31,764.3
2020-01-13,64.2,490.13,1766.25,410.14,781.51
2020-01-14,64.49,491.0,1767.25,413.55,753.44
2020-01-15,64.0,492.84,1778.25,414.5,760.32
2020-01-16,64.62,495.79,1793.75,410.85,761.36
2020-01-17,64.85,495.55,1795.75,409.91,808.92
2020-01-20,65.2,495.95,1806.5,401.02,803.53
2020-01-21,64.59,495.95,1810.25,416.45,803.86
2020-01-22,63.21,495.95,1807.25,403.79,789.26
2020-01-23,62.04,495.95,1781.25,409.09,770.39
2020-01-24,60.69,495.95,1775.25,403.61,761.03
2020-01-27,59.32,495.95,1755.25,399.65,760.22
2020-01-28,59.51,495.95,1744.25,411.84,760.87
2020-01-29,59.81,495.95,1732.25,397.79,774.4
2020-01-30,58.29,495.95,1722.25,414.51,760.64
2020-01-31,58.16,495.95,1709.25,403.92,735.33
2020-02-03,54.45,482.67,1694.0,385.12,722.2
2020-02-04,53.96,484.32,1686.75,398.51,723.98
2020-02-05,55.28,477.35,1687.75,382.25,736.15
2020-02-06,54.93,475.63,1697.5,386.23,761.99
2020-02-07,54.47,474.13,1693.25,395.04,746.72
2020-02-10,53.27,470.07,1675.75,376.56,746.3
2020-02-11,54.01,470.0,1689.25,394.68,736.26
2020-02-12,55.79,461.58,1706.75,369.1,735.22
2020-02-13,56.34,463.68,1701.25,376.41,723.03
2020-02-14,57.32,459.47,1704.25,384.52,757.05
2020-02-17,57.67,459.47,1678.25,374.93,744.23
2020-02-18,57.75,456.67,1680.75,367.88,717.15
2020-02-19,59.12,449.32,1685.0,368.17,731.68
2020-02-20,59.31,455.0,1686.5,370.68,733.05
2020-02-21,58.5,465.36,1676.5,391.88,738.96
2020-02-24,56.3,464.3,1672.0,378.41,750.43
2020-02-25,54.95,465.0,1684.0,389.63,738.17
2020-02-26,53.43,467.26,1676.25,393.53,734.08
2020-02-27,52.18,465.0,1670.75,380.92,709.63
2020-02-28,50.52,463.68,1662.75,390.42,706.62
2020-03-02,51.9,461.17,1684.25,376.52,718.7
2020-03-03,51.86,462.54,1705.75,391.0,719.29
2020-03-04,51.13,459.08,1723.0,368.19,755.27
2020-03-05,49.99,461.0,1714.5,383.05,751.77
2020-03-06,45.27,459.61,1686.75,376.6,714.59
2020-03-09,34.36,459.49,1643.25,371.94,726.73
2020-03-10,37.22,460.0,1688.75,378.43,713.56
2020-03-11,35.79,456.33,1670.25,376.77,712.19
2020-03-12,33.22,455.89,1642.5,360.31,699.83
2020-03-13,33.85,452.89,1676.75,361.71,715.64
2020-03-16,30.05,452.06,1640.25,372.36,697.04
2020-03-17,28.73,451.62,1627.75,370.71,702.23
2020-03-18,24.88,450.79,1602.25,375.83,688.79
2020-03-19,28.47,444.74,1580.5,367.15,704.56
2020-03-20,26.98,441.92,1580.25,368.64,664.85
2020-03-23,27.03,435.36,1536.0,357.99,651.83
2020-03-24,27.15,430.79,1532.5,345.82,645.68
2020-03-25,27.39,425.37,1507.5,337.59,658.35
2020-03-26,26.34,423.47,1507.5,349.86,635.0
2020-03-27,24.93,421.18,1506.0,344.89,663.84
2020-03-30,22.76,421.58,1495.0,332.55,646.91
2020-03-31,22.74,421.58,1489.0,338.94,645.48
2020-04-01,24.74,412.37,1463.5,344.02,635.88
2020-04-02,29.94,407.45,1448.5,331.96,616.21
2020-04-03,34.11,405.37,1452.0,329.78,619.06
2020-04-06,33.05,405.37,1424.5,330.07,614.22
2020-04-07,31.87,405.37,1455.5,324.89,634.45
2020-04-08,32.84,405.37,1421.5,328.26,609.12
2020-04-09,31.48,405.79,1428.5,328.34,607.61
2020-04-13,31.74,409.98,1456.0,325.35,650.42
2020-04-14,29.6,408.74,1456.0,338.26,613.34
2020-04-15,27.69,409.42,1469.5,331.41,647.08
2020-04-16,27.82,409.25,1476.0,339.4,648.71
2020-04-17,28.08,401.38,1482.5,333.59,629.57
2020-04-20,25.57,405.83,1451.5,324.08,613.91
2020-04-21,19.33,406.68,1443.5,332.32,609.92
2020-04-22,20.37,406.62,1461.5,328.82,636.95
2020-04-23,21.33,406.18,1473.5,336.72,639.1
2020-04-24,21.44,403.55,1473.0,321.55,643.4
2020-04-27,19.99,403.83,1472.5,330.55,648.7
2020-04-28,20.46,403.54,1465.0,329.04,636.92
2020-04-29,22.54,402.84,1464.0,322.77,616.79
2020-04-30,25.27,405.88,1460.5,322.57,620.84
2020-05-01,26.44,405.88,1440.0,332.99,636.92
2020-05-04,27.2,405.88,1437.0,334.87,612.49
2020-05-05,30.97,405.88,1438.5,327.24,609.08
2020-05-06,29.72,405.3,1443.0,333.05,633.64
2020-05-07,29.46,403.91,1450.0,326.95,624.12
2020-05-08,30.97,406.5,1454.5,335.63,646.55
2020-05-11,29.63,406.48,1454.5,325.13,635.88
2020-05-12,29.98,410.16,1443.0,341.95,612.29
2020-05-13,29.19,409.12,1439.0,328.88,642.59
2020-05-14,31.13,416.32,1433.5,336.59,617.9
2020-05-15,32.5,416.55,1432.5,330.73,621.06
2020-05-18,34.81,430.59,1441.5,343.24,631.91
2020-05-19,34.65,429.51,1464.0,350.87,625.41
2020-05-20,35.75,430.59,1454.0,346.72,639.98
2020-05-21,36.06,425.87,1487.0,354.91,634.96
2020-05-22,35.13,426.75,1473.0,338.28,641.13
2020-05-25,35.53,426.72,1486.0,345.95,643.6
2020-05-26,36.17,427.0,1486.0,345.43,660.36
2020-05-27,34.74,426.68,1504.0,338.25,667.06
2020-05-28,35.29,427.16,1500.5,340.93,640.71
2020-05-29,35.33,427.54,1515.0,347.29,654.01
2020-06-01,38.32,435.21,1511.5,355.68,656.65
2020-06-02,39.57,439.34,1499.5,357.32,645.68
2020-06-03,39.79,439.34,1526.0,360.1,680.35
2020-06-04,39.99,438.71,1535.0,361.01,679.58
2020-06-05,42.3,435.59,1553.5,346.44,664.55
2020-06-08,40.8,439.87,1569.5,359.28,677.93
2020-06-09,41.18,440.53,1565.5,370.69,666.26
2020-06-10,41.73,440.26,1613.5,360.97,703.87
2020-06-11,38.55,443.38,1582.0,366.27,672.35
2020-06-12,38.73,440.6,1560.0,356.16,699.6
2020-06-15,39.72,440.6,1546.0,366.35,686.82
2020-06-16,40.96,442.16,1573.5,367.85,681.03
2020-06-17,40.71,442.0,1577.5,362.2,689.97
2020-06-18,41.51,442.0,1586.5,372.24,707.03
2020-06-19,42.19,442.47,1578.0,354.27,689.79
2020-06-22,43.08,442.5,1573.0,352.11,672.79
2020-06-23,42.63,444.34,1577.5,369.9,683.15
2020-06-24,40.31,444.56,1564.0,370.41,697.02
2020-06-25,41.05,444.56,1543.5,355.57,682.22
2020-06-26,41.02,444.56,1582.0,358.73,695.43
2020-06-29,41.71,444.95,1589.0,353.76,707.11
2020-06-30,41.15,445.37,1602.0,360.01,712.63
2020-07-01,42.03,443.75,1593.5,369.36,710.55
2020-07-02,43.14,441.48,1601.5,362.2,678.47
2020-07-03,42.8,447.89,1581.5,363.53,692.56
2020-07-06,43.1,450.39,1593.0,366.09,705.53
2020-07-07,43.08,448.91,1596.5,356.74,706.9
2020-07-08,43.29,453.17,1619.0,366.74,709.67
2020-07-09,42.35,456.67,1659.5,377.09,705.12
2020-07-10,43.24,453.42,1639.5,381.95,724.76
2020-07-13,42.72,456.58,1664.5,381.59,730.79
2020-07-14,42.9,465.3,1640.0,369.93,698.29
2020-07-15,43.79,464.86,1651.0,389.75,718.32
2020-07-16,43.37,467.89,1627.0,389.49,698.81
2020-07-17,43.14,470.8,1618.0,391.75,703.72
2020-07-20,43.28,474.42,1621.0,387.21,692.29
2020-07-21,44.32,475.39,1646.5,386.79,717.75
2020-07-22,44.29,475.32,1651.0,384.51,725.7
2020-07-23,43.31,478.36,1661.0,381.15,732.78
2020-07-24,43.34,476.33,1654.5,383.38,731.83
2020-07-27,43.41,476.47,1661.5,383.93,741.8
2020-07-28,43.22,479.88,1671.0,392.17,718.88
2020-07-29,43.75,484.41,1687.0,402.16,721.57
2020-07-30,42.94,485.83,1681.5,396.63,752.3
2020-07-31,43.3,485.89,1685.5,386.83,723.02
2020-08-03,44.15,490.05,1679.5,411.88,758.92
2020-08-04,44.43,495.26,1709.5,415.85,765.14
2020-08-05,45.17,495.47,1739.0,412.35,759.92
2020-08-06,45.09,500.72,1722.0,421.67,777.77
2020-08-07,44.4,504.24,1744.0,413.37,745.75
2020-08-10,44.99,505.79,1730.0,425.11,751.28
2020-08-11,44.5,508.09,1749.5,404.8,773.73
2020-08-12,45.43,508.38,1754.0,412.44,762.35
2020-08-13,44.96,508.32,1738.0,408.8,783.39
2020-08-14,44.8,503.85,1730.0,404.52,739.75
2020-08-17,45.37,505.97,1719.5,404.93,759.19
2020-08-18,45.46,507.08,1733.0,417.8,766.0
2020-08-19,45.37,507.17,1746.5,421.81,773.37
2020-08-20,44.9,508.62,1755.5,417.83,758.39
2020-08-21,44.35,509.91,1722.5,407.97,752.75
2020-08-24,45.13,510.04,1735.5,424.84,779.3
2020-08-25,45.86,509.61,1733.0,420.26,748.86
2020-08-26,45.64,507.53,1737.0,412.37,778.36
2020-08-27,45.09,506.89,1738.0,418.86,766.2
2020-08-28,45.05,508.83,1762.0,410.08,784.1
2020-08-31,45.28,513.5,1781.5,415.96,790.09
2020-09-01,45.58,517.89,1781.5,434.03,767.94
2020-09-02,44.43,516.66,1778.5,416.91,783.08
2020-09-03,44.07,519.93,1743.5,423.99,786.14
2020-09-04,42.66,519.28,1753.0,433.88,768.5
2020-09-07,42.01,522.21,1763.0,431.48,797.46
2020-09-08,39.78,522.21,1744.0,414.54,766.46
2020-09-09,40.79,519.38,1740.0,414.7,750.29
2020-09-10,40.06,519.25,1743.5,410.91,762.51
2020-09-11,39.83,520.07,1746.5,427.35,789.64
2020-09-14,39.61,519.13,1749.0,421.9,760.93
2020-09-15,40.53,519.26,1767.0,414.22,792.73
2020-09-16,42.22,516.57,1759.0,433.29,790.27
2020-09-17,43.3,515.43,1743.5,421.75,760.51
2020-09-18,43.15,511.75,1745.0,411.56,747.46
2020-09-21,41.44,510.79,1752.5,416.94,778.59
2020-09-22,41.72,509.34,1744.0,420.3,756.37
2020-09-23,41.77,506.32,1718.5,402.9,768.36
2020-09-24,41.94,506.47,1697.0,407.97,745.89
2020-09-25,41.92,504.59,1708.5,419.65,751.01
2020-09-28,42.43,503.99,1737.0,410.68,773.83
2020-09-29,41.03,504.93,1746.0,413.3,758.59
2020-09-30,40.95,503.39,1737.0,409.25,757.85
2020-10-01,40.93,503.39,1716.0,399.65,747.84
2020-10-02,39.27,503.39,1705.0,402.33,743.26
2020-10-05,41.29,503.39,1741.5,409.63,763.25
2020-10-06,42.65,503.39,1755.0,404.07,781.22
2020-10-07,41.99,503.39,1745.5,400.01,757.29
2020-10-08,43.34,503.39,1786.0,419.86,778.71
2020-10-09,42.85,509.77,1805.5,428.41,794.09
2020-10-12,41.72,511.48,1829.5,424.87,783.25
2020-10-13,42.45,511.42,1841.0,426.49,787.63
2020-10-14,43.32,511.32,1836.0,411.25,817.6
2020-10-15,43.16,511.05,1824.0,429.01,803.37
2020-10-16,42.93,509.74,1865.5,408.81,809.79
2020-10-19,42.62,508.31,1848.0,426.42,806.73
2020-10-20,43.16,507.78,1826.0,427.17,769.94
2020-10-21,41.73,509.95,1842.5,421.59,803.72
2020-10-22,42.46,512.83,1828.0,430.84,794.88
2020-10-23,41.77,515.51,1829.0,422.52,797.61
2020-10-26,40.46,515.37,1822.5,414.32,786.09
2020-10-27,41.2,515.54,1808.0,419.08,768.45
2020-10-28,39.12,517.94,1801.0,424.55,771.56
2020-10-29,37.65,517.13,1786.0,410.44,801.36
2020-10-30,37.46,517.61,1820.5,424.67,787.52
2020-11-02,38.97,518.6,1834.5,434.88,795.76
2020-11-03,39.71,522.17,1891.0,417.76,795.68
2020-11-04,41.23,522.25,1877.0,433.53,790.92
2020-11-05,40.93,524.8,1885.5,438.5,827.72
2020-11-06,39.45,528.09,1891.5,441.82,821.55
2020-11-09,42.4,540.26,1913.0,452.85,832.32
2020-11-10,43.61,540.17,1880.0,441.43,808.6
2020-11-11,43.8,545.97,1905.0,458.3,843.8
2020-11-12,43.53,546.06,1904.5,452.43,814.81
2020-11-13,42.78,546.5,1918.0,436.71,820.21
2020-11-16,43.82,548.51,1933.0,446.95,839.79
2020-11-17,43.75,555.33,1944.5,458.95,836.99
2020-11-18,44.34,556.0,1978.0,446.79,846.42
2020-11-19,44.2,559.71,1983.0,460.46,869.82
2020-11-20,44.96,563.47,1984.0,464.36,871.97
2020-11-23,46.06,569.87,1969.5,455.7,878.59
2020-11-24,47.86,568.31,1964.5,466.03,855.98
2020-11-25,48.61,570.49,1967.0,473.71,839.95
2020-11-26,47.8,573.77,1961.5,468.54,849.33
2020-11-27,48.18,576.79,1975.0,457.28,891.62
2020-11-30,47.59,591.91,2014.5,468.82,889.78
2020-12-01,47.42,588.68,2045.5,476.31,905.12
2020-12-02,48.25,598.95,2051.5,501.31,872.98
2020-12-03,48.71,596.18,2028.0,478.76,891.94
2020-12-04,49.25,599.04,2027.5,493.02,867.18
2020-12-07,48.79,616.92,2004.0,494.9,893.6
2020-12-08,48.84,620.89,1986.0,501.06,907.59
2020-12-09,48.86,620.89,2010.0,517.06,918.35
2020-12-10,50.25,639.47,2031.0,528.79,909.11
2020-12-11,49.97,647.0,2022.0,514.79,904.05
2020-12-14,50.29,646.78,2042.5,525.23,937.57
2020-12-15,50.76,642.79,2022.0,509.57,914.61
2020-12-16,51.08,641.84,2029.0,523.09,883.62
2020-12-17,51.5,646.58,2028.0,532.71,906.82
2020-12-18,52.26,657.5,2049.0,524.17,905.25
2020-12-21,50.91,701.89,2012.5,564.45,920.1
2020-12-22,50.08,702.96,1993.0,568.88,912.9
2020-12-23,51.2,687.7,1999.0,574.51,917.13
2020-12-24,51.29,687.24,2022.0,576.62,912.27
2020-12-28,50.86,655.0,2000.0,519.59,883.78
2020-12-29,51.09,653.75,2000.0,541.57,901.81
2020-12-30,51.34,653.25,1995.5,528.77,917.86
2020-12-31,51.8,658.7,1978.0,533.85,904.99
2021-01-04,51.09,660.9,2013.5,547.16,899.69
2021-01-05,53.6,675.37,2027.5,564.85,942.83
2021-01-06,54.3,673.33,2062.5,564.39,953.05
2021-01-07,54.38,656.82,2008.0,538.81,890.59
2021-01-08,55.99,657.11,2029.5,532.28,888.94
2021-01-11,55.66,651.05,2008.0,541.15,918.0
2021-01-12,56.58,650.07,2025.5,523.43,928.62
2021-01-13,56.06,648.09,2009.5,531.72,929.94
2021-01-14,56.42,647.74,2010.5,524.98,926.05
2021-01-15,55.1,647.79,2000.5,534.23,906.57
2021-01-18,54.75,646.78,1979.5,520.14,895.29
2021-01-19,55.9,641.77,1951.5,514.89,858.04
2021-01-20,56.08,639.53,1976.0,535.96,877.0
2021-01-21,56.1,640.59,1992.5,511.18,894.22
2021-01-22,55.41,640.59,1975.5,523.74,897.37
2021-01-25,55.88,640.39,2011.5,514.72,905.69
2021-01-26,55.91,640.0,2025.0,508.71,920.17
2021-01-27,55.81,641.76,2003.5,509.97,888.46
2021-01-28,55.53,643.64,1979.0,515.77,896.2
2021-01-29,55.88,648.25,1987.0,541.43,874.88
2021-02-01,56.35,644.11,1985.5,519.69,890.68
2021-02-02,57.46,644.01,1958.0,540.94,899.8
2021-02-03,58.46,644.59,1973.0,529.95,902.37
2021-02-04,58.84,644.11,1979.5,525.05,920.47
2021-02-05,59.34,649.21,2007.5,533.79,893.28
2021-02-08,60.56,649.21,2025.5,532.01,911.66
2021-02-09,61.09,649.21,2045.5,539.84,909.2
2021-02-10,61.47,649.21,2070.5,524.72,923.76
2021-02-11,61.14,649.21,2075.5,526.91,948.5
2021-02-12,62.43,649.21,2076.0,544.43,939.48
2021-02-15,63.3,649.21,2079.0,546.28,951.86
2021-02-16,63.35,649.21,2077.0,544.57,913.31
2021-02-17,64.34,649.21,2096.5,529.66,957.67
2021-02-18,63.93,665.83,2147.0,554.63,933.59
2021-02-19,62.91,664.75,2135.0,543.61,976.47
2021-02-22,65.24,690.24,2153.5,565.16,959.72
2021-02-23,65.37,687.42,2136.5,553.03,952.38
2021-02-24,67.04,685.95,2145.5,565.24,966.86
2021-02-25,66.88,698.83,2223.0,561.66,1022.58
2021-02-26,66.13,698.53,2202.5,566.27,962.22
2021-03-01,63.69,700.3,2154.5,585.18,964.2
2021-03-02,62.7,698.68,2176.0,561.44,1000.07
2021-03-03,64.07,719.53,2203.0,573.3,989.32
2021-03-04,66.74,714.71,2169.0,569.99,965.73
2021-03-05,69.36,711.78,2185.0,598.72,984.25
2021-03-08,68.24,714.81,2152.5,585.74,971.8
2021-03-09,67.52,708.03,2141.0,576.78,996.41
2021-03-10,67.9,704.33,2149.5,587.81,989.22
2021-03-11,69.63,709.72,2159.0,593.42,979.75
2021-03-12,69.22,719.42,2139.0,583.45,1004.48
2021-03-15,68.88,721.25,2184.5,597.64,989.48
2021-03-16,68.39,729.87,2174.5,607.29,964.65
2021-03-17,68.0,727.01,2202.5,600.73,984.92
2021-03-18,63.28,727.01,2192.0,581.84,990.28
2021-03-19,64.53,727.13,2188.0,608.02,972.77
2021-03-22,64.62,731.74,2254.0,599.72,1044.09
2021-03-23,60.79,731.74,2205.0,589.75,1015.17
2021-03-24,64.41,733.95,2220.5,597.35,992.3
2021-03-25,61.95,735.63,2208.0,584.22,1007.32
2021-03-26,64.57,740.42,2260.5,591.74,1035.41
2021-03-29,64.98,761.67,2255.5,632.25,1054.59
2021-03-30,64.14,750.79,2220.5,595.06,1034.98
2021-03-31,63.54,751.67,2212.5,610.97,1010.16
2021-04-01,64.86,751.33,2212.5,614.87,1026.2
2021-04-05,62.15,779.47,2247.0,619.01,1033.38
2021-04-06,62.74,780.42,2247.0,654.96,1033.31
2021-04-07,63.16,782.37,2239.5,628.04,1004.57
2021-04-08,63.2,871.91,2267.5,701.82,1043.59
2021-04-09,62.95,872.63,2250.0,702.33,1063.74
2021-04-12,63.28,875.26,2254.0,701.33,1049.42
2021-04-13,63.67,873.5,2278.0,690.25,1040.92
2021-04-14,66.58,873.16,2297.5,721.64,1093.51
2021-04-15,66.94,871.89,2328.0,730.81,1058.4
2021-04-16,66.77,874.25,2308.5,700.96,1089.37
2021-04-19,67.05,874.14,2331.0,719.69,1093.29
2021-04-20,66.57,881.61,2324.0,729.03,1121.41
2021-04-21,65.32,875.78,2344.0,728.61,1094.0
2021-04-22,65.4,880.2,2373.5,713.91,1077.4
2021-04-23,66.11,880.59,2373.5,709.21,1110.17
2021-04-26,65.65,908.05,2388.0,731.82,1143.5
2021-04-27,66.42,912.01,2389.0,752.37,1155.94
2021-04-28,67.27,910.97,2392.5,756.34,1118.88
2021-04-29,68.56,914.38,2432.0,730.98,1126.04
2021-04-30,67.25,918.86,2445.0,742.74,1171.61
2021-05-03,67.56,918.86,2434.5,766.65,1119.18
2021-05-04,68.88,918.86,2434.5,762.64,1148.65
2021-05-05,68.96,918.86,2446.0,770.67,1138.13
2021-05-06,68.09,926.67,2476.5,766.47,1125.23
2021-05-07,68.28,971.15,2518.5,785.51,1175.11
2021-05-10,68.32,1042.42,2565.0,852.21,1207.99
2021-05-11,68.55,1041.78,2549.5,855.32,1233.56
2021-05-12,69.32,1062.37,2474.0,841.91,1234.26
2021-05-13,67.05,1037.23,2422.5,845.45,1159.23
2021-05-14,68.71,1001.05,2438.0,824.81,1191.1
2021-05-17,69.46,973.63,2455.0,776.97,1134.92
2021-05-18,68.71,975.26,2468.0,807.32,1173.33
2021-05-19,66.66,965.83,2402.5,789.95,1115.49
2021-05-20,65.11,963.16,2392.0,804.81,1169.78
2021-05-21,66.44,952.08,2403.0,753.68,1158.73
2021-05-24,68.46,945.0,2305.0,758.85,1116.64
2021-05-25,68.65,892.94,2341.0,732.52,1122.26
2021-05-26,68.87,882.5,2359.5,710.99,1113.39
2021-05-27,69.46,880.59,2388.0,727.61,1143.99
2021-05-28,69.63,907.4,2404.5,751.34,1141.65
2021-05-31,69.32,913.65,2461.5,727.02,1177.41
2021-06-01,70.25,913.16,2461.5,745.2,1149.48
2021-06-02,71.35,910.61,2442.0,743.15,1115.1
2021-06-03,71.31,904.95,2386.5,732.43,1122.82
2021-06-04,71.89,904.74,2412.5,757.34,1104.42
2021-06-07,71.49,903.16,2417.5,751.3,1136.99
2021-06-08,72.22,902.89,2439.0,745.47,1136.84
2021-06-09,72.22,903.56,2459.0,746.77,1153.35
2021-06-10,72.52,905.31,2470.0,737.06,1115.49
2021-06-11,72.69,906.67,2490.0,758.56,1135.28
2021-06-14,72.86,906.67,2504.0,748.55,1160.57
2021-06-15,73.99,913.16,2458.5,755.57,1179.6
2021-06-16,74.39,906.32,2454.5,755.99,1137.07
2021-06-17,73.08,905.88,2427.5,729.3,1130.33
2021-06-18,73.51,897.84,2374.0,746.48,1129.48
2021-06-21,74.9,897.7,2353.5,719.73,1115.6
2021-06-22,74.81,895.33,2375.5,724.44,1101.76
2021-06-23,75.19,888.95,2386.5,719.04,1110.9
2021-06-24,75.56,877.89,2397.5,738.02,1098.06
2021-06-25,76.18,877.4,2451.0,732.5,1166.59
2021-06-28,74.68,877.33,2458.0,725.45,1111.48
2021-06-29,74.76,862.24,2518.5,714.35,1142.98
2021-06-30,75.13,840.92,2523.0,690.32,1113.74
2021-07-01,75.84,845.9,2481.0,710.45,1115.31
2021-07-02,76.17,844.74,2519.5,690.87,1166.1
2021-07-05,77.16,846.63,2539.5,687.77,1133.73
2021-07-06,74.53,858.07,2529.5,687.18,1124.96
2021-07-07,73.43,873.68,2508.5,725.88,1150.1
2021-07-08,74.12,878.53,2435.0,727.74,1096.02
